,Text,Dep,Head,Child
326079,Сэм,nsubj,подумал,[]
326344,Сэм,nsubj,заворчал,[]
326399,Сэм,nsubj,пахнет,[]
326853,Сэм,nsubj,встали,[Фродо]
327484,Сэм,nsubj,оказывался,[]
327937,Сэм,nsubj,сказал,[]
328066,Сэм,nsubj,сказал,[]
328255,Сэм,nsubj,побрели,[Фродо]
328385,Сэм,nsubj,могли,"[впрочем, ни, Фродо]"
328410,Сэм,nsubj,задремал,[]
328491,Сэм,nsubj,очнулся,[]
329173,Сэм,nsubj,мог,[]
329263,Сэм,nsubj,лежал,[]
329365,Сэм,nsubj,раздумывал,[]
329528,Сэм,nsubj,подумал,[]
329572,Сэм,nsubj,выругался,[]
329805,Сэм,nsubj,оборвал,[]
330669,Сэм,nsubj,подытожил,[]
330856,Сэм,nsubj,подытожил,[]
331105,Сэм,nsubj,осердился,[]
331383,Сэм,nsubj,промолчал,[]
331444,Сэм,nsubj,держался,[]
331479,Сэм,nsubj,отправится,[]
331794,Сэм,nsubj,помнил,[]
331843,Сэм,nsubj,догадывался,[]
331950,Сэм,nsubj,думал,[]
332866,Сэм,nsubj,считал,[]
333793,Сэм,nsubj,вмешался,[]
333940,Сэм,nsubj,спросил,[]
334059,Сэм,nsubj,подкапывался,[]
334200,Сэм,nsubj,перебил,[]
334486,Сэм,nsubj,решил,[]
335500,Сэм,nsubj,откинулся,[]
335571,Сэм,nsubj,видел,[]
335731,Сэм,nsubj,перевел,[]
336055,Сэм,nsubj,выхватили,[Фродо]
336288,Сэм,nsubj,спросил,[]
336320,Сэм,nsubj,встал,[]
336353,Сэм,nsubj,спросил,[]
336385,Сэм,nsubj,встал,[]
336548,Сэм,nsubj,сказал,[]
336803,Сэм,nsubj,пустился,[]
337683,Сэм,nsubj,начинал,[]
338380,Сэм,nsubj,примечал,[]
338503,Сэм,nsubj,рассмеялся,[]
338709,Сэм,nsubj,увлекся,[углубившийся]
338798,Сэм,nsubj,поспешил,[]
338830,Сэм,nsubj,увлекся,[углубившийся]
338919,Сэм,nsubj,поспешил,[]
338956,Сэм,nsubj,объявил,[]
339131,Сэм,nsubj,обдумывал,[]
339152,Сэм,nsubj,расположен,[]
339251,Сэм,nsubj,думал,[]
339275,Сэм,nsubj,успел,[]
339345,Сэм,nsubj,окликнул,[]
339439,Сэм,nsubj,согласился,[]
339445,Сэм,nsubj,просит,[]
339459,Сэм,nsubj,исчез,[]
339479,Сэм,nsubj,посмотрел,[]
339498,Сэм,nsubj,видел,[]
339530,Сэм,nsubj,заметил,[]
339596,Сэм,nsubj,мыслил,[Гэмги]
339673,Сэм,nsubj,повернулся,[]
339726,Сэм,nsubj,хочет,[]
339805,Сэм,nsubj,слыл,[]
339840,Сэм,nsubj,расставался,[]
339888,Сэм,nsubj,считал,[]
339911,Сэм,nsubj,помозговал,[]
339994,Сэм,nsubj,сказал,[]
340032,Сэм,nsubj,подошел,[]
340074,Сэм,nsubj,подумал,[]
340168,Сэм,nsubj,хлопотал,[]
340185,Сэм,nsubj,набрал,[]
340261,Сэм,nsubj,хлопотал,[]
340391,Сэм,nsubj,отмахнулся,[]
340511,Сэм,nsubj,остановил,[]
340632,Сэм,nsubj,занялся,[]
340797,Сэм,nsubj,рассердился,[]
340800,Сэм,nsubj,устроит,[]
340940,Сэм,nsubj,поправил,[]
341079,Сэм,nsubj,махнул,[]
341098,Сэм,nsubj,запасся,[]
341162,Сэм,nsubj,заснул,[]
341195,Сэм,nsubj,снял,[]
341377,Сэм,nsubj,объяснил,[]
341458,Сэм,nsubj,позвал,[]
341494,Сэм,nsubj,догадался,[]
341520,Сэм,nsubj,догадался,[]
341552,Сэм,nsubj,попросил,[]
341633,Сэм,nsubj,спустился,[]
341686,Сэм,nsubj,заметил,[]
341718,Сэм,nsubj,осознал,[]
341797,Сэм,nsubj,бросился,[]
342303,Сэм,nsubj,перебил,[]
