,Text,Dep,Head,Child
434637,Пиппин,nsubj,узнал,[]
434703,Пиппин,nsubj,отозвался,[]
434741,Пиппин,nsubj,перебил,[]
434863,Пиппин,nsubj,крикнул,[]
434904,Пиппин,nsubj,крикнул,[]
435018,Пиппин,nsubj,свернул,[]
446670,Пиппин,nsubj,вскочил,[]
446782,Пиппин,nsubj,завопил,[]
446943,Пиппин,nsubj,закричал,[]
446995,Пиппин,nsubj,объяснил,[]
447067,Пиппин,nsubj,выпалил,[]
447125,Пиппин,nsubj,Помни,"[только, ,, горькие]"
449633,Пиппин,nsubj,понурившись,"[,]"
450087,Пиппин,nsubj,встретили,[Берегонд]
450401,Пиппин,nsubj,воскликнул,[]
451289,Пиппин,nsubj,объяснил,[]
451392,Пиппин,nsubj,нахмурился.–Пошли,[]
451529,Пиппин,nsubj,засуетился,[]
451560,Пиппин,nsubj,сел,[]
451680,Пиппин,nsubj,узнал,[]
451729,Пиппин,nsubj,обрадовался,[]
451792,Пиппин,nsubj,рассудил,[]
455433,Пиппин,nsubj,поспешил,[]
457259,Пиппин,nsubj,воскликнул,[]
457291,Пиппин,nsubj,испугался,[]
457469,Пиппин,nsubj,обеспокоился,[]
458110,Пиппин,nsubj,остался,[]
459839,Пиппин,nsubj,взвился,[]
459960,Пиппин,nsubj,переспросил,[]
460260,Пиппин,nsubj,упрашивали,[Мерри]
465086,Перегрин,nsubj,представлять,[]
468176,Пиппин,nsubj,бросился,[стоявший]
469593,Пиппин,nsubj,согнулся,[]
470053,Пиппин,nsubj,вонзил,"[силой, ,]"
470186,Пиппин,nsubj,услышал,[]
503496,Пиппин,nsubj,ежели,"[это, не]"
503501,Перегрин,nsubj,бишь,"[достойный, Тукк]"
503545,Пиппин,nsubj,заверил,[]
503973,Пиппин,nsubj,согласился,[]
517645,Пиппин,nsubj,заглянул,[]
517697,Пиппин,nsubj,вздохнул,[]
519106,Пиппин,nsubj,прыснул,[]
520712,Пиппин,nsubj,спросил,[]
523493,Пиппин,nsubj,удивился,[]
525586,Пиппин,nsubj,заметил,[]
527145,Пиппин,nsubj,зевнул,[]
527324,Пиппин,nsubj,сорвал,[]
529553,Пиппин,nsubj,успокоил,[]
530785,Пиппин,nsubj,поразился,[]
530921,Пиппин,nsubj,воскликнул,[]
531120,Пиппин,nsubj,заметил,[]
532869,Пиппин,nsubj,возликовал,[]
532897,Пиппин,nsubj,поспешил,[]
535749,Пиппин,nsubj,собрал,[]
536092,Пиппин,nsubj,успокоил,[]
536427,Пиппин,nsubj,успокоил,[]
544575,Пиппин,nsubj,смеялся,[]
