,Text,Dep,Head,Child
504494,Фродо,nsubj,растянувшись,"[Сэм, ,]"
510557,Фродо,nsubj,взял,[]
511845,Фродо,nsubj,засмеялся,[]
513089,Фродо,nsubj,ощутил,[]
513221,Фродо,nsubj,отправился,[]
513348,Фродо,nsubj,сказал,[]
519219,Фродо,nsubj,кивнул,[]
519765,Фродо,nsubj,знал,[]
520215,Фродо,nsubj,выглянул,[]
520297,Фродо,nsubj,беспокоила,[]
520433,Фродо,nsubj,согласился,[]
520450,Фродо,nsubj,сказал,[]
520822,Фродо,nsubj,разъяснил,[]
521253,Фродо,nsubj,отказался,[Дорогой]
521344,Фродо,nsubj,воскликнул,[]
521447,Фродо,nsubj,перешагнул,[]
521518,Фродо,nsubj,стал,[]
521536,Фродо,nsubj,стал,[]
521565,Фродо,nsubj,чувствовал,[]
521580,Фродо,nsubj,остановился,[]
521636,Фродо,nsubj,признался,[]
521679,Фродо,nsubj,сказал,[]
521745,Фродо,nsubj,пришел,[]
521819,Фродо,nsubj,попросил,[]
525029,Фродо,nsubj,отвечал,[]
525886,Фродо,nsubj,посмотрел,[]
526162,Фродо,nsubj,сказал,[]
526577,Фродо,nsubj,прищелкнул,[]
527230,Фродо,nsubj,казались,[]
527682,Фродо,nsubj,поняли,[друзья]
527890,Фродо,nsubj,спросил,[]
528097,Фродо,nsubj,покатились,"[,, друзьями]"
528109,Фродо,nsubj,сказал,[]
528154,Фродо,nsubj,покатились,[друзьями]
528166,Фродо,nsubj,сказал,[]
528231,Фродо,nsubj,отозвался,[]
528309,Фродо,nsubj,согласился,[]
529162,Фродо,nsubj,поехали,[остальные]
529198,Фродо,nsubj,молчал,[]
530190,Фродо,nsubj,раскланялся,[]
530279,Фродо,nsubj,ответил,[]
530583,Фродо,nsubj,двинулся,[]
530727,Фродо,nsubj,вздохнул,[]
530764,Фродо,nsubj,вздохнул,[]
530815,Фродо,nsubj,вздохнул,[]
530964,Фродо,nsubj,переспросил,[]
532363,Фродо,nsubj,отвечал,[]
532948,Фродо,nsubj,говорил,[всем]
533035,Фродо,nsubj,откликнулся,[]
535331,Фродо,nsubj,пособолезновал,[]
535399,Фродо,nsubj,улыбнулся,[]
536754,Фродо,nsubj,присутствовал,[]
536931,Фродо,nsubj,возглавили,"[Сэм, Мерри, Пиппин]"
537387,Фродо,nsubj,вмешался,[]
537564,Фродо,nsubj,пошли,[друзья]
537784,Фродо,nsubj,подтвердил,[]
537914,Фродо,nsubj,понял.–Шарки,[]
537962,Фродо,nsubj,ответил,[]
538257,Фродо,nsubj,ответил,[]
538432,Фродо,nsubj,остановил,[]
538597,Фродо,nsubj,носил,[]
538634,Фродо,nsubj,остановил,[]
538884,Фродо,nsubj,позвал,[]
539407,Фродо,nsubj,успел,[]
539496,Фродо,nsubj,смотрел,[]
539545,Фродо,nsubj,поднял,[]
539610,Фродо,nsubj,отозвался,[]
539720,Фродо,nsubj,поехал,[]
539993,Фродо,nsubj,удивило,[]
540010,Фродо,nsubj,потратил,[]
540073,Фродо,nsubj,дал,[]
540612,Фродо,nsubj,сказал,[]
540748,Фродо,nsubj,предложил,[]
541406,Фродо,nsubj,спал,[]
541446,Фродо,nsubj,выздоровел,[]
541498,Фродо,nsubj,спросил,[]
541527,Фродо,nsubj,удивился,[]
541576,Фродо,nsubj,удивился,[]
541733,Фродо,nsubj,понял,[]
541824,Фродо,nsubj,понимал,[]
541876,Фродо,nsubj,зажил,[]
542049,Фродо,nsubj,перешли,[Сэм]
542087,Фродо,nsubj,носил,[]
542156,Фродо,nsubj,ушел,[]
542184,Фродо,nsubj,знал,[]
542251,Фродо,nsubj,выглядит,[]
542290,Фродо,nsubj,ответил,[]
542324,Фродо,nsubj,собой,[]
542375,Фродо,nsubj,заболел,[]
542489,Фродо,nsubj,отозвался,[]
542626,Фродо,nsubj,подумал.–Как,[]
542685,Фродо,nsubj,позвал,[]
542737,Фродо,nsubj,продолжал,[]
542787,Фродо,nsubj,слышалась,[]
542897,Фродо,nsubj,вздохнул,[]
542937,Фродо,nsubj,провели,[Сэмом]
542950,Фродо,nsubj,отдал,[]
543181,Фродо,nsubj,поправил,[]
543199,Фродо,nsubj,ехал,[]
543395,Фродо,nsubj,мурлычет,[]
543796,Фродо,nsubj,ответил,[]
544476,Фродо,nsubj,увидел,[]
544760,Фродо,nsubj,почувствовал,[]
